model-name,phase,attempt,response
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

317. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

318. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

319. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

320. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

321. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

322. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

323. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

324. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

325. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

326. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

327. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

328. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

329. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

330. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

331. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

332. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

333. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

334. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

335. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

336. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

337. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

338. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

339. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

340. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

341. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

342. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

343. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

344. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

345. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

346. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

347. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

348. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

349. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

350. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

351. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

352. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

353. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

354. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

355. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

356. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

357. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

358. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

359. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

360. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

361. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

362. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

363. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

364. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

365. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

366. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

367. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

368. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

369. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

370. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

371. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

372. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

373. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

374. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

375. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

376. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

377. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

378. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

379. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

380. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

381. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

382. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

383. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

384. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

385. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

386. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

387. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

388. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

389. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

390. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

391. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

392. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

393. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

394. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
	* Customer Segment:Electronics(79%)
	* Customer Segment:Healthcare(50%)
	* Customer Segment:Retail(61%)
	* Customer Segment:Finance(48%)

395. **Customer Lifespan:**
	* Sales Region:US (23% of total sales revenue)
